"HolderAddress","Quantity","PendingBalanceUpdate"
"0x2564cf1447b4e402b71adde830f43ec46cd2f641","11","No"
"0x25dd3d36a4ce7025bea60b1a79bd372e10253279","11","No"
"0x28ca53b30d2c46573f4039d8810eb78cb4384b5b","11","No"
"0x2ccdf5989fd07df8cd2b296b679d54c59fd3079e","11","No"
"0x2e70280ced1f66810ba44cbfd6eb61112e79c108","11","No"
"0x38e309afbce4852af9411355b373bbccef164b79","11","No"
"0x407a81bae70811f33a56d3ee05f1d815128c10da","11","No"
"0x43c2b63dc9b0147c041e3abfe5a7b23b8445ce3e","11","No"
"0x4625bb057e6ddf8883e088b809ea98a219ca2fc8","11","No"
"0x4640164168ba256172bedc8b6844f430293e932e","11","No"
"0x4eda004f68a0c0aac116b3f22bc9fd7746caacf6","11","No"
"0x50bedd3dd7677c51bf601fdd1b47b4d37eff5d6a","11","No"
"0x555abb8bf9b917aec546f93fd893af626a4b4af0","11","No"
"0x5db6adea549bd1bdb37600432aab29bfd0cb4c58","11","No"
"0x6504b0d4c28df6ad18ec50a330806f9c3c7f6d5d","11","No"
"0x65aab7a695eecc242a5c1f81650ec873f7782f7d","11","No"
"0x6602e51b69a36080afdbb65861b8ab825690bed4","11","No"
"0x67729e7151c3b5ec79e3d0246804f97654cd758a","11","No"
"0x6be05421b4b81d37ba93cdcf0f16781cc6d6f28e","11","No"
"0x6ea129e3ed46fb9ce8e0ecb121174f356eaf1776","11","No"
"0x7bc78d674bc75426bf3eb21170067fa70cebeec5","11","No"
"0x80dd09aa55f6e99210b0f79798e0a2b8508df84b","11","No"
"0x8339eecc76e2284bacd32aacaf76dd6ed90f0770","11","No"
"0x83b8918d193e827470be76ad652641bd3f88acf6","11","No"
"0x85d3ac21f04f4da84cb645abd65be29c331bec4a","11","No"
"0x8880756bd1e005e89d7ebdec68b95c20d633d593","11","No"
"0x89712c1999133400c6e9b0068f8c8223e37014d9","11","No"
"0x90ed705215f0cff0a795a522cd7de09fbb97a91e","11","No"
"0x926c34e404a85568ce717abd62d8385742ca1503","11","No"
"0x9cd9ad7c1ef281ac6225dad165a9ffc17776d3cf","11","No"
"0xa4430b24649989cd81a1c32ec889be68a7d5cf63","11","No"
"0xa926643fcce84e3e5ee3bf9d0e33a0d69787b945","11","No"
"0xb430163bb879306daeabdd75e6dd41783b041273","11","No"
"0xb4db9f48f6ba7a0908490c83a4bc0a56b34c4fbe","11","No"
"0xb5ef18024439930d806950d0c7cd7f916bfba68a","11","No"
"0xbf2904a3a08f2db9bd95cd55dfe232bc070604ba","11","No"
"0xc407e5b605e470808f354203d793d467488ee73e","11","No"
"0xc59a99e3b19792c6e6a17c2888c4a36b69a64ab8","11","No"
"0xc7794a8af205c56ce47166a7dbb2040f6b816680","11","No"
"0xc9c72455d1e8b96f730041cfb6024e3d3ad386c3","11","No"
"0xcdcb5893dbfb052b23b074284a0f9d9e79a48bbe","11","No"
"0xd208916c7e7632835325e5aefa596d11b9ae24dd","11","No"
"0xda115eb281f539e0c73851a966790ebeac0aeb11","11","No"
"0xe4656701ac42b13971910906d4efe08f900ccd97","11","No"
"0xeceb568b063db07878d000c72b11859af59d57cd","11","No"
"0xed99d182a2d30a14327b71264ffe0ac2fc2ec267","11","No"
"0xf0ec538343fdf010950b77e7522ec32accf1612e","11","No"
"0xf85c860fe3d4d63f8cfd9214862a476203effdc3","11","No"
"0xf9ad4027bba10e4d4daf50382ab461312008ec5d","11","No"
"0x002b39310fec0fbe2b38f09eb17f8ffedb20401e","10","No"
"0x004cf200cedc9e73ddf02c53818d52f520fdf71c","10","No"
"0x00923c9cb2aa90de54b922a84cca8219347b9592","10","No"
"0x00a04266965626751b64ddabf8cdcadf5e279929","10","No"
"0x00b50d61c53211b52ddd23cdda24dfaabfbc1eeb","10","No"
"0x01caf97027879f0cc6652aa27d782404883c5bc7","10","No"
"0x01cbd6d2982e7028d2036e5293a4300f4cfae9c6","10","No"
"0x028036ec7d3eb5b40ce990110e7f51b0549df834","10","No"
"0x02fce2eeca511db002bd5cb9ad5c70d6acca9936","10","No"
"0x03bece40a61f7f30e373cf96bbe729e7612d4b28","10","No"
"0x03f2efdcb4bf042edcebe7c2a22c8fcdb7e0af76","10","No"
"0x04635cec919cca10780a8a4bc4feed4457a1c3f4","10","No"
"0x048e08ba59a0aa654f77895a6d7a5f92134e18f8","10","No"
"0x04c705c869a992999c681e4c5a1725b7c6a4b28f","10","No"
"0x04f9592da704550b72006699f34f0fb1efdf1363","10","No"
"0x0573b2f29ab41d9bdfe769b634ee8cb6cfef92d6","10","No"
"0x066597e06022525ccb4efca216b4b002a737e2c8","10","No"
"0x06ae5c7041819c21e33be0e2c7647b97a6c57c4b","10","No"
"0x06d4b66d4dde2d53ca8f45b2898b93408f43dd33","10","No"
"0x0705ab9fdc1a2c0989afc19775eb59bcb2ae5041","10","No"
"0x07d63dabb8c0e7aa568c40a74303e6fd107ececa","10","No"
"0x081ed6abf62547595c8bedb6cce28a7ee7a1c601","10","No"
"0x084c90e2be6e7e43469ceee88ad37d154a959143","10","No"
"0x08f1878917cb324b1dbe7d5b0cff56df7d3bd0e9","10","No"
"0x0946dd34120b5090a1a91317b898f60b99091228","10","No"
"0x09834f2e7ccd3afa895c55a019a848ad6a6fdadb","10","No"
"0x0998477268a1f806d77d300581098c1f646543d0","10","No"
"0x09a7b019ac81c85ca5f903e4c0f4170c55bf0c2d","10","No"
"0x09c40ae9e2e6524926042f7731d5db39c18c521e","10","No"
"0x0c2e5916033e761379f87dfc7a950fe658e9dc53","10","No"
"0x0e2a3f87092346a42d6ee984d19f9b7ec1fce4de","10","No"
"0x0e496f5aa4ce8770a12e07812c829e7da0838393","10","No"
"0x0ebec25cb11ec6f099e02ca552dcc9fcbc06b4e0","10","No"
"0x0efe9537a7f9ecd8a07e30663c9695fe11eebc6a","10","No"
"0x0f682c6f6373bb442bd5afedaf761359a7c2afdd","10","No"
"0x1004bf0f880d3ae1e79faaaf5e7f7587e4b7e470","10","No"
"0x10db0193365dda4c3435ea1b88cf9c86587696d1","10","No"
"0x114415c02be32d8cbec2e3743a2b724d09c75c26","10","No"
"0x11588584e7d3217ae8905883d97188d43db21f83","10","No"
"0x11bf664212d0bc7142ffcc38eebc8cbb94ca0af1","10","No"
"0x1250fa2fa268e60c85968b23fb25a48653dd006c","10","No"
"0x1259f324074e3f2aa6a72d7191cd12a5b2f96a92","10","No"
"0x12681f290f07de2a5a94e890a046254323968036","10","No"
"0x1281d9e6ee109f5d3daaaddacf0e7562ee345382","10","No"
"0x12c99858886af5ee55d6942de7e5dbab4dc1e8a1","10","No"
"0x13a1dfe3a20e74c3d780045163dfd96e9d441e58","10","No"
"0x146078f0e29d69c02fa631842a5f8d92428660c9","10","No"
"0x1488a0e99834a126e0ab13e08fcdb9d9f68a513f","10","No"
"0x158be2affa3328082a6341c2156afab9560be803","10","No"
"0x1598223f46194ddbcefa3085b8c392c83f7ec395","10","No"
"0x167a949bdf1a73245977186ed61846462ca000b0","10","No"
"0x16e34dbbb3bc50cd38272e67f1561e9fa4754e8a","10","No"
"0x17083741880024e990cc5f9cfd9e4666245b4dbf","10","No"
"0x172ee143907b3afa6050ed2627872110aab62790","10","No"
"0x180c02292218e5c7bd5356a6c6358d5956896940","10","No"
"0x18632b8e893f808e987aac0e3651e644f5602099","10","No"
"0x199d58bbb1fc0da841b2787f9b3903f225e9c060","10","No"
"0x1ae8414df59e001e0003cd8910bb627d261b6f5f","10","No"
"0x1b9975ab248bef646f226f8161ae279473a2f38f","10","No"
"0x1bb38bac1d3c69983c93625e0a7d03633b7989ad","10","No"
"0x1c8d2e17093f986a908a5334e418e9a21fdb13a5","10","No"
"0x1d819ba91c5cf87dedf76645aee1d49234e78f7c","10","No"
"0x1e143b3f1f8ddabbe1ba67e32e763843499bb105","10","No"
"0x1e4aa637d69e0d8e091f6ab38ea6d72b1d09652c","10","No"
"0x20186d18c0564c93d47866d901afe338549d575c","10","No"
"0x2059e8f5cdf89a4f17546a517eefe5d577ab78cb","10","No"
"0x20d85b27150c4e7cf39a3b28e8d77b568b6dc530","10","No"
"0x2126815a00f67effa415061fcadecbf1903902b9","10","No"
"0x215e3dae91ca089e1e40941033836939f8ff2c27","10","No"
"0x217088bc573f0d2cbd12b048f1fc660803c288fc","10","No"
"0x217c9513efc52a7513134778cb0c5577f9012fae","10","No"
"0x21a465ae11875707db2a15933425f45154116022","10","No"
